School_ID,Long_Name,Primary_Category,School_Latitude,School_Longitude,Graduation_4_Year_School_Pct_Year_2,College_Enrollment_School_Pct_Year_2,SAT_Grade_11_Score_School_Avg,Transition_Gap,geometry,GEOID,NAME,poverty_rate,log_median_income,unemployment_rate,single_parent_rate,rent_burden_rate,disadvantage_score
400022,Chicago High School for the Arts (ChiArts),HS,41.899377,-87.694945,88.2,80.5,950,7.700000000000003,POINT (-87.694945 41.899377),17031242600,Census Tract 2426; Cook County; Illinois,0.0971467391304347,11.478406481343354,0.08006718924972,0.1548436308161708,0.4619019492025989,-0.5385213648051823
400013,ASPIRA Charter School - Early College High School,HS,41.937298,-87.727096,73.1,41.6,855,31.499999999999993,POINT (-87.727096 41.937298),17031210501,Census Tract 2105.01; Cook County; Illinois,0.2866505691617799,11.243463068261226,0.0538461538461538,0.2586206896551724,0.4376278118609407,0.6478927114460618
610304,Phoenix Military Academy High School,HS,41.879118,-87.68696,93.7,71.4,908,22.299999999999997,POINT (-87.68696 41.879118),17031280800,Census Tract 2808; Cook County; Illinois,0.1990686845168801,10.316623166948512,0.1336898395721925,0.6059113300492611,0.7849462365591398,3.418701231480665
610323,Bowen High School,HS,41.734627,-87.55755,67.3,46.3,752,21.0,POINT (-87.55755 41.734627),17031460600,,,,,,,
610334,Al Raby High School,HS,41.88621,-87.715423,90.2,73.7,766,16.5,POINT (-87.715423 41.88621),17031836800,Census Tract 8368; Cook County; Illinois,0.4084408789675619,10.338964434712263,0.1459649122807017,0.4756097560975609,0.547752808988764,3.596771009688358
610340,Chicago Academy High School,HS,41.943054,-87.776847,95.8,73.2,903,22.59999999999999,POINT (-87.776847 41.943054),17031171100,Census Tract 1711; Cook County; Illinois,0.1160990712074303,11.469819614435124,0.0111368909512761,0.0843023255813953,0.3525,-1.3109054766451678
610357,Spry Community Links High School,HS,41.847762,-87.698946,80.0,63.2,0,16.799999999999997,POINT (-87.698946 41.847762),17031301100,Census Tract 3011; Cook County; Illinois,0.1477320016645859,10.875799385088063,0.1077586206896551,0.2012072434607646,0.5923217550274223,0.8505712168021857
610380,Daniel Hale Williams Prep School of Medicine,HS,41.806118,-87.62503,95.0,64.7,821,30.299999999999997,POINT (-87.62503 41.806118),17031381400,Census Tract 3814; Cook County; Illinois,0.2982900569981001,10.777517755695682,0.2229064039408867,0.3994638069705093,0.4355400696864111,2.7517202522804007
610384,Infinity Math Science and Technology High School,HS,41.836169,-87.735278,88.5,58.2,923,30.299999999999997,POINT (-87.735278 41.836169),17031830500,Census Tract 8305; Cook County; Illinois,0.086219602063375,11.268902957325508,0.1174878180833784,0.1236323851203501,0.1779935275080906,-0.68669499034263
610383,Greater Lawndale High School For Social Justice,HS,41.833507,-87.735299,70.2,62.2,833,8.0,POINT (-87.735299 41.833507),17031830500,Census Tract 8305; Cook County; Illinois,0.086219602063375,11.268902957325508,0.1174878180833784,0.1236323851203501,0.1779935275080906,-0.68669499034263
610385,Multicultural Arts High School,HS,41.835282,-87.735283,56.8,44.7,845,12.099999999999994,POINT (-87.735283 41.835282),17031830500,Census Tract 8305; Cook County; Illinois,0.086219602063375,11.268902957325508,0.1174878180833784,0.1236323851203501,0.1779935275080906,-0.68669499034263
610390,Hyman G Rickover Naval Academy High School,HS,41.957599,-87.769938,93.7,69.1,923,24.60000000000001,POINT (-87.769938 41.957599),17031150402,Census Tract 1504.02; Cook County; Illinois,0.0586286005607953,11.551559467580995,0.0206991720331186,0.1960985626283367,0.4112903225806452,-1.134278649144629
610389,Orr Academy High School,HS,41.894449,-87.726166,55.4,44.4,801,11.0,POINT (-87.726166 41.894449),17031842100,Census Tract 8421; Cook County; Illinois,0.2134698116006527,11.055703797289029,0.1135890573892358,0.3652504755865567,0.5907660020986358,1.5081632029168628
610392,World Language Academy High School,HS,41.834397,-87.735292,75.8,69.2,883,6.599999999999994,POINT (-87.735292 41.834397),17031830500,Census Tract 8305; Cook County; Illinois,0.086219602063375,11.268902957325508,0.1174878180833784,0.1236323851203501,0.1779935275080906,-0.68669499034263
610391,Robert Lindblom Math & Science Academy HS,HS,41.782041,-87.671662,92.2,83.1,"1,046",9.100000000000009,POINT (-87.671662 41.782041),17031670600,Census Tract 6706; Cook County; Illinois,0.3076298701298701,10.88691343139512,0.1097804391217564,0.2977099236641221,0.4142857142857143,1.5664821657643595
610394,Uplift Community High School,HS,41.965547,-87.652473,61.5,41.2,742,20.299999999999997,POINT (-87.652473 41.965547),17031031501,Census Tract 315.01; Cook County; Illinois,0.4586513994910941,10.863795169827055,0.0502572220023743,0.2276519666269368,0.5306838106370544,1.8265040235617451
610499,Collins Academy STEAM High School,HS,41.864149,-87.702042,72.5,48.0,768,24.5,POINT (-87.702042 41.864149),17031843100,Census Tract 8431; Cook County; Illinois,0.3244026068066618,10.840031790437529,0.0547945205479452,0.3639705882352941,0.7309941520467836,2.0510176332529797
610513,Air Force Academy High School,HS,41.828145,-87.632757,78.4,66.7,859,11.700000000000005,POINT (-87.632757 41.828145),17031340600,Census Tract 3406; Cook County; Illinois,0.5673211781206171,9.965475949870196,0.3193717277486911,0.5048231511254019,0.4,5.689964861888663
610518,Austin College and Career Academy High School,HS,41.885993,-87.761916,45.8,33.3,745,12.5,POINT (-87.761916 41.885993),17031251900,Census Tract 2519; Cook County; Illinois,0.2096803652968036,10.661415412410989,0.2045231071779744,0.5584627964022895,0.5694673256452498,3.080413981098015
610524,Louisa May Alcott College Preparatory HS,HS,41.935795,-87.680562,92.1,61.6,888,30.499999999999993,POINT (-87.680562 41.935795),17031051400,Census Tract 514; Cook County; Illinois,0.0610130468150422,12.026910093821384,0.0085942295887047,0.1348511383537653,0.4275700934579439,-1.86021213003499
610543,Eric Solorio Academy High School,HS,41.795201,-87.711059,87.4,65.5,923,21.90000000000001,POINT (-87.711059 41.795201),17031630300,Census Tract 6303; Cook County; Illinois,0.1579048719430001,11.064056908254452,0.0609656301145662,0.143438453713123,0.664,0.3241393170875826
610529,Ogden International High School,HS,41.893548,-87.659405,90.0,82.8,952,7.200000000000003,POINT (-87.659405 41.893548),17031243400,Census Tract 2434; Cook County; Illinois,0.1231493943472409,11.738290546857096,0.0719761499148211,0.160337552742616,0.3947990543735225,-0.8390777706582662
610547,South Shore Intl College Prep High School,HS,41.758792,-87.576353,80.2,72.0,901,8.200000000000003,POINT (-87.576353 41.758792),17031834200,Census Tract 8342; Cook County; Illinois,0.1610838489438873,11.018071610713935,0.0952797202797202,0.5123574144486692,0.5755045233124565,1.6324742379416823
610558,Sarah E. Goode STEM Academy,HS,41.75375,-87.707345,90.7,60.3,809,30.40000000000001,POINT (-87.707345 41.75375),17031700100,Census Tract 7001; Cook County; Illinois,0.0633136094674556,11.30332725983938,0.042494481236203,0.2557544757033248,0.4842105263157895,-0.4039880001858734
610561,Richard T Crane Medical Preparatory HS,HS,41.876947,-87.683301,82.8,54.2,827,28.59999999999999,POINT (-87.683301 41.876947),17031838000,,,,,,,
610564,Disney II Magnet High School,HS,41.952488,-87.721364,94.8,70.1,948,24.700000000000003,POINT (-87.721364 41.952488),17031160900,Census Tract 1609; Cook County; Illinois,0.0595813204508856,11.60457440515437,0.0676638176638176,0.0299003322259136,0.4471299093655589,-1.334837880382112
610563,Back of the Yards IB High School,HS,41.808413,-87.677541,93.8,81.1,964,12.700000000000005,POINT (-87.677541 41.808413),17031611500,Census Tract 6115; Cook County; Illinois,0.2221489782465392,10.926783446894788,0.0876623376623376,0.1136363636363636,0.4718045112781955,0.515944098892815
610565,Excel Academy of Englewood,HS,41.763896,-87.649124,7.7,12.8,709,-5.1000000000000005,POINT (-87.649124 41.763896),17031681400,Census Tract 6814; Cook County; Illinois,0.1512976256212037,10.823172517478298,0.1443037974683544,0.146726862302483,0.6057142857142858,1.0155708468614182
610570,Ombudsman Chicago - South,HS,41.783027,-87.683635,7.1,15.7,764,-8.6,POINT (-87.683635 41.783027),17031835000,Census Tract 8350; Cook County; Illinois,0.1219824433065106,10.938076742769116,0.1177660866046135,0.3614130434782608,0.589605734767025,1.2409014560024232
610587,Walter Henri Dyett High School for the Arts,HS,41.801204,-87.612239,86.9,55.6,812,31.300000000000004,POINT (-87.612239 41.801204),17031836100,Census Tract 8361; Cook County; Illinois,0.3736479842674532,10.091666918814242,0.2032967032967033,0.4198782961460446,0.6899862825788752,4.1411094837399824
