GEOID,NAME,poverty_rate,log_median_income,unemployment_rate,single_parent_rate,rent_burden_rate,disadvantage_score
17031050600,Census Tract 506; Cook County; Illinois,0.0545454545454545,11.82834186077971,0.0558690744920993,0.0429184549356223,0.1858108108108108,-2.0559516261354522
17031050700,Census Tract 507; Cook County; Illinois,0.101360544217687,11.817855433581563,0.0467111534795042,0.0332326283987915,0.125,-2.031455874947365
17031050800,Census Tract 508; Cook County; Illinois,0.0193370165745856,12.157244730648191,0.049338146811071,0.0616438356164383,0.2961165048543689,-2.3520481854226842
17031050900,Census Tract 509; Cook County; Illinois,0.0462633451957295,11.792509839384392,0.0063091482649842,0.0825688073394495,0.2585812356979405,-2.142594690113301
17031051000,Census Tract 510; Cook County; Illinois,0.0316879951249238,12.135961291632052,0.0154405086285195,0.0811965811965812,0.1481481481481481,-2.685229638546205
17031051100,Census Tract 511; Cook County; Illinois,0.0828819068255688,11.994734139665727,0.0383304940374787,0.1091703056768559,0.2024539877300613,-1.983766329215483
17031051200,Census Tract 512; Cook County; Illinois,0.0639300134589502,12.081478340757048,0.0594059405940594,0.0383693045563549,0.3176470588235294,-2.048453757285572
17031051300,Census Tract 513; Cook County; Illinois,0.0217081850533807,11.900810274579303,0.0905511811023622,0.0,0.2967479674796748,-1.994955547314761
17031051400,Census Tract 514; Cook County; Illinois,0.0610130468150422,12.026910093821384,0.0085942295887047,0.1348511383537653,0.4275700934579439,-1.8602121300349885
17031060100,Census Tract 601; Cook County; Illinois,0.0352331606217616,11.969824857526378,0.0223144784639335,0.0712074303405572,0.337719298245614,-2.171654874002159
17031060200,Census Tract 602; Cook County; Illinois,0.0583639705882352,11.355300423198056,0.0541344437834622,0.0788043478260869,0.3669354838709677,-1.1523921637104904
17031060300,Census Tract 603; Cook County; Illinois,0.0304219823356231,12.06176915592374,0.027250608272506,0.0951585976627712,0.1643059490084986,-2.464686046288711
17031060400,Census Tract 604; Cook County; Illinois,0.0328332861590716,11.942269846868337,0.0212505108295872,0.0876288659793814,0.228235294117647,-2.2896916300666743
17031060500,Census Tract 605; Cook County; Illinois,0.2288519637462235,10.861745223231589,0.0425531914893617,0.0744186046511627,0.3214285714285714,-0.06141298819062652
17031060800,Census Tract 608; Cook County; Illinois,0.0888601514871605,11.409496416162147,0.0286539850710329,0.0948191593352883,0.3719635627530364,-1.1860060429684693
17031060900,Census Tract 609; Cook County; Illinois,0.0991349718522586,11.277405642587963,0.0693862684392642,0.0257475083056478,0.3926380368098159,-0.9156919863900066
17031061000,Census Tract 610; Cook County; Illinois,0.12215411558669,11.7062858688794,0.0250681198910081,0.0,0.3583535108958838,-1.6903489979703556
17031061100,Census Tract 611; Cook County; Illinois,0.0570175438596491,11.672745756417669,0.009700176366843,0.032258064516129,0.3194444444444444,-2.0076471510351803
